address,choice,voting_power,timestamp,author_ipfs_hash,reason
0x83914ADD157C72825E14258A144aF49fEbB101E5,1,1,1713407500,bafkreidw5uhfgc3ewxp3bhff2zurciqy7jq2sftadx4rgjsjp4dl754ohm,""
0x6f419459483df141795b0682E4Ddc6fafa74CA2E,1,7,1713407500,bafkreihzlchvrmjelwr25ge3yfs7ni563r7leorbjpvodldpfzcynliwse,""
0x9D7D878c512B0585E615b9167E1C179d3fC7f5f5,1,1,1713407503,bafkreihsbdd4pvtvhwn6kcjqvrmk6pjgolsfynmyhuwqtgfyqv7d5253ey,""
0x76D4b961e802dabC8b90Cb4da7741A5D46b32ae7,1,1,1713407503,bafkreiee2vvgytrow5wy5rr7a6344ibtuzurreq2ihhqdcjrbnc5hmcqqe,""
0xa2E13831e788f041a81cEC380F772AbA331C7938,1,7,1713407503,bafkreid7agubfgohi6k74pkcwual6hejcr7hx6kygc4ro6d5rcxs6sj2ei,""
0xA091E7229539e4795360bae8cfd207e740857b73,1,1,1713407506,bafkreihel37lhmypwep7je6xnzieqoamn5zf4y7go7vzioqzt3wk5xm6gm,""
0xD8efea1A3C5FE40ee3B25A3A5FF4128F94E1ea1c,1,1,1713407506,bafkreidn67ifmnpggl3ojzrs4uc7wh5cwg2kp36bfpmttkxpy64wm7fdhe,""
0x2110b1Cb896f1EdE02cfD4B3C4b2E8c0de6C7aF8,1,1,1713407509,bafkreiaaixdwelcevtcixe2kl2jj3soz6udj26ohv7md7tassjj5omeu2a,""
0x6128052f4B3e3c0b76516c20587200801c3B3320,1,12,1713407509,bafkreiepuapxfbn47iu73lrefnay6dwfk5sbpeyl572eyravr2jrnrmoga,""
0x7E2F0916229e42a837a57783c3EA074DA60736e5,1,1,1713407510,bafkreiegmzekwpj3h7luv3reegidusdbkm74d7igttgqjop7btrugjblka,""
0xCB4c20f8dCeF1c73BF679daE21bdd3586B9Bd675,1,1,1713407512,bafkreicu3eddixzpbi5r5gvsulg33zih5ot3e62ci7elsqwhcmci3rp34q,""
0xd18253D65C5738e37030A266841539a996f41C80,1,1,1713407513,bafkreicpmsvbk25acluis3iuvjxnbjmcwod34x3smotkh46u45fzvr2ltq,""
0xae741F6a2D44e4A5D4736Df4AB3Bf4485614E4Fc,1,10,1713407515,bafkreifsao7s6d3wuc25eixnhi4d7uyrlbuo5dbamtxcanxxzvzkmv4k5q,""
0x336CE193515564ad70B472f8648a08Eda306a8A9,1,1,1713407516,bafkreigeog2uowmiozmkyqmqwee4s6bcyvymikglqbplpsjrewow74vypy,""
0x26D63776735A5EA295904129F50c33D16903ae18,1,1,1713407516,bafkreiebx3osmaylwlpj66fopp7l2xm4xyxowmy6vl6jwvybv2kt6qhlwy,""
0x6c05063D61a1803e2D1Bdd511b7746CcAA6b6030,1,1,1713407519,bafkreig3wdgmp7zsy4lc7bhgvwjanzvypdow76jlb3qfhpzktbq2pafzsm,""
0x29b494511DbfCAb9d8c68b88e0fd77A4F8A0fC4C,1,1,1713407520,bafkreiawgvapwcghc7gtbrnhtpfc46hvoqg7ctpz3ick7fdxikmh6kmjqa,""
0x1D72AF0f5163cd80114a1F92093C03A9B3056946,1,1,1713407520,bafkreifle3tncucxurzl3nqhtx4ycexg2lhioev2vef4tmxs7o4r4taxia,""
0x7640c9E29cce5Baf5B50E2c45f06F5b40305bA73,1,1,1713407522,bafkreibk577vqin2xhmj5gprskbtj2pnegqhoyae7v6cf5uch7h6u7duge,""
0x53A4e55D62955a019715f99055F57De1b0C54199,1,1,1713407523,bafkreig227pnlsdmiilty2n5adlicnrp5kxgithleoyw75cujpzgkcqaay,""
0x4fcF1e2673A22777F8E03890fc6F29B6fd0AFE0D,1,1,1713407525,bafkreib4cuzgzgjkwseijyrv572wi7pr4jypzbxye5ohrepfbosgqrp7n4,""
0x202d4519C93a6eb29d77D0A766Ff8c35855308b8,1,1,1713407526,bafkreiftytx77v53cojd3zvboidsuihise4wtasq6qtf2ppfrltjius22e,""
0x9D36364070CccC2eBcc55df9DAe0bDFfD456e7c5,1,1,1713407527,bafkreiaktfcj2hmxoiokilnmwsy2bak3zhsjf2oszt7tyof5fnfnpcpg3a,""
0xEdA0a7dE493922a205b981A9cA89C59109B06956,1,1,1713407530,bafkreic5wvnlnqrvzvjwh74wuv5jdfgm7i5ygf5vogc3r6dcgcxlpr3zpq,""
0x404B9De1C0d86633510474FaF10BF30B9498fB7C,1,1,1713407530,bafkreigsu7uaxfrppul7vfgimbgatgzb2gdil6jj3xp3zkimx5trmopr44,""
0xD95e5686745137D00Fb45Fd5Bc21EcA6c2728125,1,1,1713407533,bafkreibew6635boqtb6hmgrzep2ltobltacr4qhrpxha6dwli2tvbhz7lq,""
0xC0869c850709A6C940d8a5BF1C8FC946142D47d9,1,1,1713407533,bafkreiarsdni4ifrp5vj6ooz4yzcrljhgqfyr6a2spn7wsze3wdztvp2sm,""
0x81988c87dD7dD98CA47B5A92c0F3803888D95D77,1,1,1713407533,bafkreicgzer2clxtq67ic4msedp5yj2skdywuqbanhglkdbx7ir32bg3ke,""
0x850586C3Fee8638447D83EbC91ff00bd1959BD32,1,1,1713407536,bafkreie72cqlu42ilrf25zmt5bno6nvla3tch3tpaf4lp4zmxjyimluf7y,""
0x98858aBcd3dBdCcbCE9ed35CaEE746DF9F9e6ae6,1,1,1713407536,bafkreiag5agqehogjmfse6jtztj2mszvwnnwoska7k67ssnht4seonbfem,""
0x6aff47091b90bBD4291956f85B0A0e83d6F95dfD,1,1,1713407538,bafkreiaegp5536fg7wxp2fbdbteqmvigrllbt2k3c5jtq3tuyy4pakfo4i,""
0x014DFbaB60b8AB89e44698C6acA40117D5e39d15,1,10,1713407539,bafkreigdoy3l3dg27cnr4mxuhp36qmqfnxdvqw4i4j6z2mejdv5yasfnvm,""
0xA371688035a2d5BD4DE7bD913E64D8f5b945cbBA,1,1,1713407539,bafkreifauyjjbtistys5gulltzgeydtzexko5yf57unvhbizxaxx2fihrm,""
0xbd18096219984Bc4afA47D8996709E761fe68C8B,1,1,1713407542,bafkreifdrdmb7s6rrialeoj5zzybthbgwggwyigjd2osx4ujap6byepn4a,""
0xAcab5C0D989d429E2fe7286Fa371972C15AC9590,1,1,1713407543,bafkreighebwnhx6ou7bvytumauy5upji6ocx66ffkbs47d5xvpjolq664i,""
0x308e06AfE313bf690B24dEBa4251ddA8cACF5de5,1,7,1713407546,bafkreigzgu2p4xq3b6ra4dpwk7me56x7df5p5rhnnloxpsyrzmc3owe5vq,""
0x2c4650969Fac1e6FF0778d4981496100123b2aeE,1,1,1713407546,bafkreic2ulniomvdsycbk2r7sv25yhq3tco6u6igcex3ev5524etzmkp2q,""
0x6Bab87F0446496989D2961ceA705F46aD9D72978,1,1,1713407546,bafkreigdjwlbrpizyv2vzhemzcubxpqaljzh3rvlmeekputi2rcuj74r2a,""
0x5F149A303d534a87E4Cf17EE2528f1F6cEA3d7cD,1,1,1713407549,bafkreibavmysmayxcdy64356weg7ib44p7gczljt7pzlybp2mnyrmcydim,""
0x83982e1f15872f08afba8B0B9e20BAc245b6A6ba,1,7,1713407549,bafkreihvfbemc6abccsnihmughl3e4t3s4rjnp5opm3fxhg5n55lmgnayi,""
0x4ebFBd55c7b3f9538e1BeCd4C192C6E59e814d72,1,7,1713407552,bafkreigw7qetrmq2salz6dvy6a62ammwdhycqqg5ogcpq6hfyabije7cl4,""
0x0e7D4473866fCBaBfe00079f5B0b2Ab451430bbE,1,1,1713407552,bafkreihlmmjktervm3byt7sgqbheuykklme7oiemo6u7kl5jtklb2gvoiy,""
0x4A5410da5b3FD56F244753c5fc8dc0bEa0F5EcCb,1,1,1713407553,bafkreiaxgusiwqge74m5bnke3pgikguf6yukho2ihyha34n6ujr2i3xju4,""
0x01F576F173d4CFBd0747Bdc8CBe0eFD98b21108f,1,1,1713407555,bafkreifsqf4fwrwtv6miyfsmreb6e6v3dhk3iumj4guasug6kkzosrioru,""
0x77fA890d1b5A2dEaA7abc61E1A6d2962E0c2B97D,1,1,1713407556,bafkreiae2arfx5ckxikvnleiuxr7hvkfsnd6hysjyddp7kp2cd6yxacy7m,""
0xfAf75dA3b96f513DD9286e5C3DCE69E366510512,1,1,1713407559,bafkreidt73nravtcyees66wirehord6kd2fw3ho2k4uuwwc2h7kq2t4uzi,""
0xBCdAC3947a7B81645286dCE82146491c215156ed,1,1,1713407560,bafkreihagmq5ece5yaf5bdbcturp5plqkih7dmckslb2svtxjx45rtkkku,""
0xe4b023C72e22D7495eD36dFfC940a94e20623642,1,1,1713407562,bafkreihmy7tw5wfr56iyc5aguqisemazxuiihbg4kj66aq6kvio4qcg7am,""
0x5779590D60Fe8234FC1929c7C23b91c5bbc05276,1,7,1713407562,bafkreiaxm2bjgq4wtigwo4dydur6gdvqkicnokmoz4dkdpqsrp4ucaxbfi,""
0x3537eee7B43aC896E4E24e0D7dA728580F4E74b1,1,1,1713407565,bafkreifkonhtcehzalfji5ek6rrse6rrh354htstpln3s45qvuodomk5ha,""
0x33fb3125c79797e3f7CcDE318250462810C78Ef7,1,1,1713407565,bafkreia6cegwswpzl7unhn7z3vdsispadivps5r3scndikklu4vedqvb7a,""
0x5cd9d43aD74BE123Bb646926118BCe6eed002576,1,1,1713407565,bafkreihzanpvhe7kmxq35b37vtfxcdzlns3qipzc6kpi5ejdtojtryhoqq,""
0x67D12dF81f3294bb0a598B58f65e27beFd9F208f,1,1,1713407568,bafkreigks7z7pa2pmaqdjklpdxpioxydr6a6ov6yxrerlykfb6i6zpn34a,""
0x7fe0091b110461347eC160D8B3CDd890d834516f,1,1,1713407568,bafkreieyzvq5nh6cj65qse7ak7loz7p4kll3qpby7pkg5u5y3ttjbq4r3u,""
0x3A1181784013B121aA2e3A9e5482DCe51BafeC46,1,1,1713407572,bafkreibdkab67okkafqeh2sk6gntz6ddfst5kzpzs2zo57fhgzpsdi35qq,""
0xd4542FbEEdEAD902E45d5E49D01bd616588743Fa,1,1,1713407572,bafkreibtmm33ri2pddrtw4giukq3vo5n2lxlepvp4di7i7pnxvusdczcna,""
0x79A0C96Df0644FbeBa8a1F334a9CA829a9eD024a,1,1,1713407572,bafkreigwmhcdys777mfvkd6ssc47ydlsabvccw4p4suyc2zx2y23cbvzcm,""
0x24b44a3f65E5b30E8a2C6aa68Eb55e41C8726245,1,1,1713407575,bafkreiewmrpws6vglxw2oii3zio7kk4govq76b7gromdhxioucc22ujsae,""
0x591Ab64F0Da8f524f1CAe9dB76cc483096fE57BB,1,1,1713407575,bafkreialputk6bloilnwhukxu7bvhpdvulxvj2tnezlms24r7ovlx5ie5e,""
0xd35D8A3f815fEf408f96255b0e1887e9310328C5,1,1,1713407578,bafkreigf2gpjrdzdte5tw7voghti3hizk4aogw3j5hewlbm7nucp4canuq,""
0x97bA471b86C063FD5F4607D700dBBA100dD4f6F1,1,1,1713407578,bafkreihxm7rtps5tzs6njl2ze2cx3dv6rmsudfzs7una3r4zz7aiitrngy,""
0xDCA6Bfe7a919914EFAc354Da67015151ddF4Df14,1,1,1713407578,bafkreiadb4fdxg6yqpjtivkstnyrxh2jdntnzvewqg43mker7fhtwhbdr4,""
0x5cDF007Eeb8F8aEf7EA4D8D7268cAa094c3d0A97,1,1,1713407581,bafkreifig5rzoxf2yw54rkxpwzq4puolwofb3727ynbjxqzdpc5c3o3s3i,""
0xe94fA3443d169FB26Bc3946688Fab113C315fB42,1,7,1713407583,bafkreid7e4y5ithhswtrhl42owhrcxgsxqc7petg2n5nsjkmwv2y3esnfm,""
0x6bC0243D3337469343A0D18676B507aDB72A892E,1,1,1713407585,bafkreiclp4cdpkoa6y3rvbqm2v6e3x6jsob3uq3mwwomngwsbqnjwbzadq,""
0x5E26a455707A25833794a4598b47cD4A3F9C6B5E,1,1,1713407588,bafkreidnsampsgdcjej3fnmtbm6ehe627y43ceya6c253hbihlzf4mbydy,""
0xC5B6978FA17A5CD3FDf03EdF1412CCB05b982fd7,1,1,1713407588,bafkreidrr56aglrsjyerbk2g4f2oyffaklbyiriww3dmvt447m4q6fvzve,""
0xb8E50e576D8a3F5f8768FB627AEb0437009745b8,1,1,1713407591,bafkreifiuh2vj2koabpm2oh6ihbalneg6k2cswmw44gb6icmo3kx36j4my,""
0xB8f477F1F3a56CfB3aB992c1789aB828cfd30B8F,1,1,1713407594,bafkreifwk2qtnqwmxyh4v3kavot2owrbnqwl4h7cowjbzyjmnuw2ylfypq,""
0xb39779a8f1921e78670d54DcE89570D26AF01F87,1,1,1713407595,bafkreihu5r4vgegk3bdhklxo4uj5ztcklyiblb5tferu5fkfajxhgsi6dy,""
0xb90BfA2095b787078777098B56010e7efD0Ac1e3,1,1,1713407597,bafkreidb372js5ueabv3aardcjiv4g5bnvbeicrzjx6o7uwkhrpgq2q3ne,""
0x53Ec6A77b2fE5d3CE81Ea6bd530597763BCa14F6,1,1,1713407598,bafkreihd4m66z47y647tp6uecfjfbfzyow4fuwlspyefez264ffgokxure,""
0x21026CD579B8bE72296a97F4D694aaE71dD2132b,1,1,1713407598,bafkreibd7tk2wxq4xozuxivmgy7dzndwdnsqu3cjb3qng3qpjkepctkxdy,""
0x6c54D45f1A4D246b9E43938B0a66E88bc9E21683,1,1,1713407601,bafkreigpdasugpxnqvmyzkhg75yznhoqdodayp5cb44djljfjbdv5un3t4,""
0x134117daD4A8fF40e50Fc22cf047DB01d6aF830C,1,1,1713407602,bafkreigm5km2qbhkl4rtzme2njpoq5narkxbuzfvfd3pottvjpgrgdn23a,""
0x875D66a251f5e516E3EDd6b3c4A54344d3D4ee20,1,1,1713407603,bafkreiat3etjjxraoibnleo5otcn7wynybat4coeei7ucsimmm5wurvl4q,""
0x20DfF7fBa72cB0eC6a7b24798497831d202F60Ac,1,1,1713407604,bafkreiexlr6ggepjnmiopb7en7mz73c7awfygw25cjvtjjc36yct577jei,""
0x0a93208290E91afdF2f2B47371Eb2A06c5c1FC77,1,1,1713407605,bafkreiedplnbmk2fgnejwlobt4vrlw7htmngyoazemp4ldfmpid7k5f3km,""
0x7be8845ddaF5CF87FC14Baf624BF1141012E5955,1,1,1713407608,bafkreiaohi52yx4qekpmjve6ztiz32zcmjmpq5vgpbtauekbefyere5qfu,""
0xFd288B0Adc9482bB2903de211b857Bd70Ee09DAA,1,1,1713407608,bafkreideccwfg2iifn7ud5hkm627seed6l7rcsho5ceql4huajy7p2zday,""
0xF3a80d4747bEaBD46F9A87D18E2ab6344A4BC53C,1,1,1713407610,bafkreihvprrhocuda2sghymqgrl2ctanjptarhvgtk62zulimx3of5sokq,""
0xCa793c83120904DAC300420248422Cca71d87482,1,1,1713407611,bafkreicoys5olev74rj4jhrkjojupr27jv25yh4rjijl7apm7syomdszvm,""
0x5a3171Af7278b2f689Ba565dbF30eA5d11D829F4,1,1,1713407611,bafkreifsd2aj2fbchjji5wnkbid2ronu2mefsozv37fx5j5lpm3tlfuhwy,""
0xb0fd22579dCEB17A53Ed312e5B4cBCf7d33def5D,1,1,1713407614,bafkreihvjac3ugyw5ccu43qz43nur4dxpxu452ht7tulx7mwcvnhu5jetu,""
0xc83962372397Ad4B31a90f9e5f7af9fbcfb832C2,1,1,1713407615,bafkreifdfq73sq4yungt23ntgwka33efdr3lbizgynf5cwzyobx7t33gq4,""
0x11c8A55035a74600A6d49c00675eF50c26e2223F,1,1,1713407617,bafkreiezilpttsvilf2bnia2qnjhsijufm5ii3qly5y2gyv6vcosnju5wu,""
0x097EdF2a81a4C33c5a674D002E748Db2c6291a31,1,1,1713407618,bafkreigfxtwho2gtkndoj7bjhsk7hmzplepsa25udcdncvit4c3rvopmki,""
0xD41cFBc2F8F251C96e53a32bbE853fBBdc2120aE,1,1,1713407618,bafkreidwra2v3ahshszldy4jkuv4ojfykn3oe4uqkqjkvskldvg3uitc4i,""
0xfef15Ff137C5E6c1531e0fB9D2e8f00809cE53C9,1,7,1713407620,bafkreibckcipyp76goieqvdh73bl4nnvs5eqnlms3hd565avtunskzfzgy,""
0xd6E63CE2aD9eF8886e26AF5456Bc90fe8F7197Fd,1,1,1713407621,bafkreibcnlpc5i5snqgpjxdttecnndkjncseqg7asawtf7ntt3npxxssoa,""
0xa0B0265D7ad6fC9bf58884949D748811095F462F,1,7,1713407624,bafkreic2d66omsymekcy5jlkzpg6ivbha6dfgpngxdiploiqhuab2nurca,""
0x82f85F5a0E40FDD9D5Ac7aBF99CdCB1a0e68CA94,1,1,1713407624,bafkreihqxqlpl6o7ndqzrivhygptfvuoltgcetxbofb7kpkbv6o4ow4k24,""
0xddaB265782CE002F0EED834e47B8D5f93D7c6814,1,1,1713407624,bafkreieeolgg6y2keuiek4lxutouglb35qjyx7nbzowsyap6xhao45ieia,""
0x5ae96b22172292F1A7DDd41C390Ef7c191962DA1,1,1,1713407627,bafkreidc5ns55xcofpcc5glw5m7pozgzfowy7w7cjtuumpwsh5zxssswqa,""
0xf5faf9242505bdBb1A79E01Ec0E0bA91F7573de5,1,1,1713407628,bafkreicr33sjkmatw7usco3q7kz3zvxcqzupfa4c5brhh73we4a3ahzm5y,""
0xb767B3F40e1551e4e3Afd4b123bc893CE0a74fd6,1,10,1713407630,bafkreiddiuwtcb4kgrmiuiga4y5f5oynezdthoudtmxnmsb4nf4wsphhfq,""
0xd70c9c043A80aF63C5Ff47C9be6875EEb25ead3a,1,1,1713407631,bafkreibhppefoe2falwh2gproskdey7nojvr5xbwi5txmrzxxvtfxcmlzm,""
0x8f3C532E1B4a6e7A36352Eb95eC21c518b96a3c2,1,1,1713407631,bafkreiby7rkodilj7ddlj3dd5nkwa55zbnujxzjaoi4gq7ufwq4relvk24,""
0xa98C676CbDCD82E1a343AbCC6106f01DE96fB85A,1,1,1713407633,bafkreif3yjofkot5w4kpzrwhjznmhgjhuk4ou5dk3svao5l76bzr75urzm,""
0x5eA38B491f05fcF232A9b505840B107671022252,1,1,1713407634,bafkreiglmdl26hpg7z6qbg5renuoxarjnfufcfkbemrejykf4xgg4wnqcy,""
0x2Cd05c5D1603f057AeaBbFeD839F80243306800C,1,10,1713407636,bafkreibznynd23g74bb4um7khj56uhktbugwswq5vmitbjipjve7vxn7ra,""
0x6BAdc872e56969DA329Ded27eBa53211a03818aF,1,1,1713407637,bafkreiggjm6bu47fjwifkk5mfrf4q5rb62pmia7j3v3x66hvd7tkdldunq,""
0x52a20c713cE6fE5A2996D34CdA2c351558C179b4,1,1,1713407638,bafkreiho7y2yzfvcif25wiu5dp76j6wmpr7vvefssesvqqwtzjplkcew6i,""
0x125362212091396C763e717Bf7f8C64fe144270D,1,1,1713407640,bafkreigunz4v56xfkwsce7gaka7zszod53d76nw7cw3ltodky4ee7dwjxy,""
0xc949cfa505960178C9Ba8fCA8bEA4F69477f6A55,1,1,1713407641,bafkreibnummpvf4vgvv2jbsszupoq3zvhahacvovpxrvof46grtiqwermu,""
0x45b65Ac3FBb6fccAC09945042292E55F54DBB8Aa,1,1,1713407643,bafkreidw4ejt3ajcqxp5cdvjq63wsqod2udbqtx3kkm5ckgwve4pcl3jfe,""
0xB6CcFbe9280C6ec54dBC2dE44B29188132f39083,1,1,1713407644,bafkreih2hhminrmyw7d63yawrltqi2u4u2w77lxjvfonmq5l3ace4d45vu,""
0xDcE987f0EE1878197277ED05dEc4B3b79522f317,1,1,1713407644,bafkreihknq2zxunbe3c2crx2lb2kscogolig7vitiibg7fvmf5fn5akgy4,""
0x8a9d0d9767D14c455E5ee1F36944CEd27f2Da3Dd,1,1,1713407646,bafkreihi6aod6rnqxlyl3wdhaxhi63nnszo2v442cd3323mdrrarlqg43i,""
0x3FE39357221c1869E4b5daE005cF0b3A549AF77d,1,1,1713407647,bafkreifld2j5cjknjbvxummw7qokrdkg7xtt3ohwkgdijptyxiwgtnc7pa,""
0x75f48aeD50A06b641754706c725720f582f4A77a,1,1,1713407649,bafkreihfnyc22bphaakytlocyfbigupf7wztxked2rih2vhokv6tjgwfee,""
0x5229EcEaA590d3e7e4D71b0CA4b941a8198C618e,1,1,1713407650,bafkreie5tuvylkofzifllv6r3ezl47libsgzu6tgvwzkrcqokwyjgcjj4i,""
0xB16E4adF53bDF6F81694b723733b904929525366,1,1,1713407651,bafkreiavkzipkjfhxnp4crt3hz6fzlfmsz6ciwl4ofny2jjpv5vx7tvdkq,""
0x9d7bb741214F8c73e760bD882b673D962dbD8eaf,1,1,1713407652,bafkreieuuaertil3yxqkmo5w3kzvafxuq6l7vnc3bkxl4pe2ellplh6d5y,""
0xFB9469f3E29f8ACccc4be29509A174A4FC4b6008,1,1,1713407653,bafkreihrwdkxwz7htncgdlggmalikxsmup56glvnyaviqeov5k2ekjmbma,""
0x6AB94432016f9cCF65D74D0c2233C07FBA688F43,1,1,1713407655,bafkreicyvu32ddpxm2rjfoyufiihev4n6vx4hw54qbk2x26ixnboq6mwni,""
0xd77074EEF48311919eBb8eD140c18EFF57bF9921,1,1,1713407657,bafkreidt7j7nkvik5jar6e2454lbv3pqvtdaypqwc4jnircvajbm5ilmdu,""
0x5C11f271C0D3da64E85fc61947226d79030d5B65,1,1,1713407658,bafkreieptrhekrbygujo62ojtwmgwip4v3eyq3kcpv6plthkgn2uzck5re,""
0x459Cf9172b5BA6FF6df325bb63798f3Bc98c6be8,1,1,1713407658,bafkreiglcqkr6ydrh32brl2pk4dbou6ae43pvnz4clfpc25kjvft4tzgbm,""
0xF3fa8622460f8bA39A94CE0576De656C2D26B9E6,1,1,1713407660,bafkreie33gaaz3nsu3kdqrmngk4e3qrsfqxf43mivqupdmm4k3yqgfefcq,""
0x151A1dD77a631d4a9A5B1aEac1D8F56Ec11efe56,1,1,1713407662,bafkreiftyzduj4klco3kkbvjgfrb6krlag76rp4u3vnzvudc2vyi6yquru,""
0x6c6d07Ef2967948C3336ff23ED04F4c21d293e94,1,1,1713407663,bafkreidfhzxelge2i2pxmrhfinlbt3rzxhhroc5kw3ljs6tyzvj7kjpt5a,""
0x498e80fb04db12bc9cb52F5928eedB9aeFFb7686,1,1,1713407665,bafkreiavg3ezvjzqokbuhdv6tpr7hdxzqfvlih2j2y4ratzq7rkv5pajtu,""
0x6Ea2d7E90B4C2125adf283c69D58d87f691AbF0b,1,1,1713407665,bafkreigddrducxwlgwr6acnvjjz7oncvqmjqjnchl5xdpzeijm2kxcugva,""
0xC32b358C0ff86165ab93D3cbc0033Eb751802Fbd,1,1,1713407667,bafkreiaianhc7e2zvjxrmnyrbx3hotoijbub3655hnq4payj6nibsqwigi,""
0xC4b536854e91a6154E23915761466b8e93Ed22A3,1,7,1713407668,bafkreigjdk7qp6mxwjsnlfal3urdm63o5mhhp5ckacbyq4hrby2gbet64e,""
0x0fc5031c0cDfD61d671fC88C6569234f1fce260A,1,1,1713407670,bafkreibkd7r6rshobxiticldvka44vx3qbwif336k5iyb3sqojx4m7iv6y,""
0x1Ac4f6ad75f099a5a1b112b7aCa83D7a049d8E87,1,1,1713407672,bafkreigraxo2mqazpddvfjqlsdgvbrtzcxiysw3oqzyvbsgxcyzog3nbvq,""
0x8e98E72900e3E75F7F3B58d960e7053Ad76d5369,1,1,1713407673,bafkreid65aoxkahvpdo4u77orjvhapzjof3rk5ynwk23g72w5bbcqfxo6a,""
0x0FF80F37704ECE5F8c5c2311a845B32Df5FB0270,1,1,1713407674,bafkreidpdzjs2aopwy5p74omkryqunyzkvti4x6shm77j4ukhky73nivmq,""
0xfdCF36A2fa993d2E4e20161b50A83B09a8F97959,1,1,1713407675,bafkreigyhz2tt7k34dcjcokutijhwhyxseiiyd35vkdir7p2etnxbxad7e,""
0x7d6A21DE64aE07B35F5B4E80dc760476cD1A715f,1,1,1713407677,bafkreiczuknzbu6kus5es3dju2raombswqmpxolbkoi4sua6ukzypttgfy,""
0x2130B644bA2ba72A0712511995DAFA5232B4B8f1,1,1,1713407678,bafkreiflyc7skcbe24oq6dbd2vrevp7c6t7zlewojok6dknwwhicfsfrhm,""
0x380C982aA2298DB7610dC2A18DFB6601ee9d240c,1,1,1713407680,bafkreiahmsgtoe4ihp6gzhnz6b3cbbqtj6tkuriyzr6tdt2rqakwlpiiqu,""
0x90EDd33B74C7D2Db45801309E30acF59712907cb,1,7,1713407681,bafkreiav2sep3pue6crrwof2vganuwc6qqkwy3ds3c7k2j6srfsc7xgw3i,""
0x16BF2e688b183A5E871b74029E56b8D546EeBec9,1,1,1713407681,bafkreifpybnmfqlfj54lykjk7dzmb52o4ikvg4nhwifp3rswf6ea652nnq,""
0xC2874Ea367B71C2CFC8097F20131A93018FcE8c6,1,1,1713407684,bafkreib3wemv7qyqir4gbfp3fiy2lldc24ahe74k67qe7hze3ml65ns7iu,""
0x09f4546b5B50ab778DD42B8CcAdDE84737B98882,1,1,1713407684,bafkreiasutl2i7ah2d2gx4u5rqmj6brpad53q6vqpundw7g2wew7jevsgm,""
0x6e21c802D9459C02BF046686f8bf8C69D16b99bF,1,12,1713407687,bafkreicbe3droeaezgduslrh5qp5jypmm2hkl2y4xohrqzou7nw73pa3lu,""
0x9229ba286c1D3aA0B97194A963138A1748F89276,1,1,1713407687,bafkreiavta7pc5h3njyawfwtt5wzqa33xeqz45ww3k4iwxfjgma2c5rojy,""
0x264E091AcfDbbB0b01cc017250D9f3Ebc739D160,1,1,1713407687,bafkreic4hzq5koi55vmqh2xtesdelddiqfimctjastomwtes3gx3lt5x6a,""
0x5EF840873A84fa4Cb6242ed77F0E467e84d3AeA2,1,1,1713407690,bafkreibis4z6y2psqdqtsnpunoldnjp2r2gzmfv374i7g4teowicg6biwi,""
0x6B52e675bF43b4F3F7468fd6C4c382133Da31D9d,1,1,1713407691,bafkreib6vjkwhfyxrnmxuabmq3ncq6gve7gbwyaa554ezsg25ytywxy62q,""
0x88DD2BBa4f4BCE77DCDA7eE15dbBf431d8fD29d6,1,1,1713407693,bafkreigm5xcqv2ijmogmdmjquh7bzzbtmhatnlicfwjwar6hai4z5hs7vy,""
0xb00b84b8DBD0d4922D5ec1ad9e4c5659FadC3a38,1,1,1713407694,bafkreibzal4h5h5xlf24tagmtt726zj33otpb3scod4ohxwuyfxsjgt73u,""
0x1BAeF42D4d974dBaBbfb2C8815471230ba55A5b2,1,1,1713407695,bafkreicbsrev6d3ovuekn4bdtprx77w76e5pmhph3c5j6t4g6673vabq24,""
0x76f13AbadaF2dA1E79E1AbD89edCBDc5FcE69716,1,1,1713407697,bafkreiaugpxomv6lkhc372raghei4fmv2ltffongt4u5duytmknilkizyy,""
0x8a083230737fb6d1FA8aB9CB21A6c9E4F6D92751,1,1,1713407698,bafkreihywbaqewjzdic6nlfwprabnp5yftk5muts7trrlojyhjh2u4jfta,""
0x33590D4278a7Bf744d670b0BF3761993c027DDc7,1,1,1713407700,bafkreie6ixk4u7p2x7olucrwe6pv4o7bhqwwxartdtuduydotthpuz74yq,""
0xFE576a2E29E0580FcB35F02175E634bAA7B1F35b,1,1,1713407701,bafkreifsuvf6cql2eku5br5bqvlvd3httyejvsbhn76e4jyipib4h2bm34,""
0xa1EAA5bcf25be22cF194e331781BF1837e35dEeb,1,1,1713407702,bafkreibfob3dmqhfusa3wxxuocjcfciu33em3wyav5oql6udsascfjib3y,""
0x92F1ECcFc1e790102F06ef6b3c22Bf6063aF17A2,1,1,1713407703,bafkreibpk42oq2rft7kswrvzkpkdfe7jyyied6pkritffadoxbb52zbqq4,""
0x1BF8A5940eb47804F9e2958bF4f4C87685a873a0,1,1,1713407704,bafkreigipmkphfqrdq7xx5fzuxk3gaysamkpqmsczh2hytigsbht7a5siq,""
0xEC09E6A3B70ceDBC178c56d34a61Ce0Bc7b91E16,1,1,1713407706,bafkreife77jsv3wriasepyj5vx4bpgx74w2wnsw3nao6kprj4gzhneshvi,""
